supplier_reference,supplier_name,supplier_trn,supply_reference,supply_date,amount_excluding_vat,input_vat,expected_next_12m,last_verified_on
SYN-0699,Synthetic Supplier 0699 LLC,900000000000699,SYN-0699-INV-05,2026-08-20,154092.21,7704.61,718859.53,2026-07-25
SYN-0700,Synthetic Supplier 0700 LLC,900000000000700,SYN-0700-INV-01,2026-02-26,247598.37,12379.92,566569.22,
SYN-0700,Synthetic Supplier 0700 LLC,900000000000700,SYN-0700-INV-02,2026-04-14,245070.51,12253.53,566569.22,
SYN-0701,Synthetic Supplier 0701 LLC,900000000000701,SYN-0701-INV-01,2026-03-11,200933.69,10046.68,631229.61,2026-09-02
SYN-0701,Synthetic Supplier 0701 LLC,900000000000701,SYN-0701-INV-02,2026-04-27,195265.24,9763.26,631229.61,2026-09-02
SYN-0701,Synthetic Supplier 0701 LLC,900000000000701,SYN-0701-INV-03,2026-06-13,305167.3,15258.37,631229.61,2026-09-02
SYN-0702,Synthetic Supplier 0702 LLC,900000000000702,SYN-0702-INV-01,2026-03-24,135128.31,6756.42,504935.71,2025-01-03
SYN-0702,Synthetic Supplier 0702 LLC,900000000000702,SYN-0702-INV-02,2026-05-10,187860.35,9393.02,504935.71,2025-01-03
SYN-0702,Synthetic Supplier 0702 LLC,900000000000702,SYN-0702-INV-03,2026-06-26,117275.79,5863.79,504935.71,2025-01-03
SYN-0702,Synthetic Supplier 0702 LLC,900000000000702,SYN-0702-INV-04,2026-08-12,120775.22,6038.76,504935.71,2025-01-03
SYN-0703,Synthetic Supplier 0703 LLC,900000000000703,SYN-0703-INV-01,2026-04-06,144006.17,7200.31,576985.38,2026-02-04
SYN-0703,Synthetic Supplier 0703 LLC,900000000000703,SYN-0703-INV-02,2026-05-23,132450,6622.5,576985.38,2026-02-04
SYN-0703,Synthetic Supplier 0703 LLC,900000000000703,SYN-0703-INV-03,2026-07-09,155422.13,7771.11,576985.38,2026-02-04
SYN-0703,Synthetic Supplier 0703 LLC,900000000000703,SYN-0703-INV-04,2026-08-25,111623.07,5581.15,576985.38,2026-02-04
SYN-0703,Synthetic Supplier 0703 LLC,900000000000703,SYN-0703-INV-05,2025-10-16,97593.5,4879.67,576985.38,2026-02-04
SYN-0704,Synthetic Supplier 0704 LLC,900000000000704,SYN-0704-INV-01,2026-04-19,334132.07,16706.6,473545.35,2025-03-05
SYN-0704,Synthetic Supplier 0704 LLC,900000000000704,SYN-0704-INV-02,2026-06-05,192029.43,9601.47,473545.35,2025-03-05
SYN-0705,Synthetic Supplier 0705 LLC,900000000000705,SYN-0705-INV-01,2026-05-02,279527.03,13976.35,602441,
SYN-0705,Synthetic Supplier 0705 LLC,900000000000705,SYN-0705-INV-02,2026-06-18,180172.14,9008.61,602441,
SYN-0705,Synthetic Supplier 0705 LLC,900000000000705,SYN-0705-INV-03,2026-08-04,209679.71,10483.99,602441,
SYN-0706,Synthetic Supplier 0706 LLC,900000000000706,SYN-0706-INV-01,2026-05-15,87386.01,4369.3,388193.41,2025-05-07
SYN-0706,Synthetic Supplier 0706 LLC,900000000000706,SYN-0706-INV-02,2026-07-01,77242.42,3862.12,388193.41,2025-05-07
SYN-0706,Synthetic Supplier 0706 LLC,900000000000706,SYN-0706-INV-03,2026-08-17,134442.12,6722.11,388193.41,2025-05-07
SYN-0706,Synthetic Supplier 0706 LLC,900000000000706,SYN-0706-INV-04,2025-10-08,132255.46,6612.77,388193.41,2025-05-07
SYN-0707,Synthetic Supplier 0707 LLC,900000000000707,SYN-0707-INV-01,2026-05-28,104273.24,5213.66,594261.84,2026-06-08
SYN-0707,Synthetic Supplier 0707 LLC,900000000000707,SYN-0707-INV-02,2026-07-14,113368.05,5668.4,594261.84,2026-06-08
SYN-0707,Synthetic Supplier 0707 LLC,900000000000707,SYN-0707-INV-03,2026-08-30,121483.02,6074.15,594261.84,2026-06-08
SYN-0707,Synthetic Supplier 0707 LLC,900000000000707,SYN-0707-INV-04,2025-10-21,88547.08,4427.35,594261.84,2026-06-08
SYN-0707,Synthetic Supplier 0707 LLC,900000000000707,SYN-0707-INV-05,2025-12-07,89078.03,4453.9,594261.84,2026-06-08
SYN-0708,Synthetic Supplier 0708 LLC,900000000000708,SYN-0708-INV-01,2026-06-10,337326.24,16866.31,599464.54,2025-07-09
SYN-0708,Synthetic Supplier 0708 LLC,900000000000708,SYN-0708-INV-02,2026-07-27,328745.47,16437.27,599464.54,2025-07-09
SYN-0709,Synthetic Supplier 0709 LLC,900000000000709,SYN-0709-INV-01,2026-06-23,144932.71,7246.64,465217.27,2026-08-10
SYN-0709,Synthetic Supplier 0709 LLC,900000000000709,SYN-0709-INV-02,2026-08-09,216952.73,10847.64,465217.27,2026-08-10
SYN-0709,Synthetic Supplier 0709 LLC,900000000000709,SYN-0709-INV-03,2026-09-25,155022.64,7751.13,465217.27,2026-08-10
SYN-0710,Synthetic Supplier 0710 LLC,900000000000710,SYN-0710-INV-01,2026-07-06,121103.1,6055.16,363618.35,
SYN-0710,Synthetic Supplier 0710 LLC,900000000000710,SYN-0710-INV-02,2026-08-22,69330.39,3466.52,363618.35,
SYN-0710,Synthetic Supplier 0710 LLC,900000000000710,SYN-0710-INV-03,2025-10-13,100211.53,5010.58,363618.35,
SYN-0710,Synthetic Supplier 0710 LLC,900000000000710,SYN-0710-INV-04,2025-11-29,113375.37,5668.77,363618.35,
SYN-0711,Synthetic Supplier 0711 LLC,900000000000711,SYN-0711-INV-01,2026-07-19,118570.42,5928.52,682617.5,2026-01-12
SYN-0711,Synthetic Supplier 0711 LLC,900000000000711,SYN-0711-INV-02,2026-09-04,147544.68,7377.23,682617.5,2026-01-12
SYN-0711,Synthetic Supplier 0711 LLC,900000000000711,SYN-0711-INV-03,2025-10-26,139861.49,6993.07,682617.5,2026-01-12
SYN-0711,Synthetic Supplier 0711 LLC,900000000000711,SYN-0711-INV-04,2025-12-12,178299.38,8914.97,682617.5,2026-01-12
SYN-0711,Synthetic Supplier 0711 LLC,900000000000711,SYN-0711-INV-05,2026-01-28,174187.92,8709.4,682617.5,2026-01-12
SYN-0712,Synthetic Supplier 0712 LLC,900000000000712,SYN-0712-INV-01,2026-08-01,316934.45,15846.72,712087.91,2025-02-13
SYN-0712,Synthetic Supplier 0712 LLC,900000000000712,SYN-0712-INV-02,2026-09-17,474274.34,23713.72,712087.91,2025-02-13
SYN-0713,Synthetic Supplier 0713 LLC,900000000000713,SYN-0713-INV-01,2026-08-14,122589.01,6129.45,441547.01,2026-03-14
SYN-0713,Synthetic Supplier 0713 LLC,900000000000713,SYN-0713-INV-02,2025-10-05,146011.25,7300.56,441547.01,2026-03-14
SYN-0713,Synthetic Supplier 0713 LLC,900000000000713,SYN-0713-INV-03,2025-11-21,222007.52,11100.38,441547.01,2026-03-14
SYN-0714,Synthetic Supplier 0714 LLC,900000000000714,SYN-0714-INV-01,2026-08-27,109204.01,5460.2,488941.95,2025-04-15
SYN-0714,Synthetic Supplier 0714 LLC,900000000000714,SYN-0714-INV-02,2025-10-18,86429.73,4321.49,488941.95,2025-04-15
SYN-0714,Synthetic Supplier 0714 LLC,900000000000714,SYN-0714-INV-03,2025-12-04,97634.12,4881.71,488941.95,2025-04-15
SYN-0714,Synthetic Supplier 0714 LLC,900000000000714,SYN-0714-INV-04,2026-01-20,131899.04,6594.95,488941.95,2025-04-15
SYN-0715,Synthetic Supplier 0715 LLC,900000000000715,SYN-0715-INV-01,2026-09-09,122118.94,6105.95,647551.6,
SYN-0715,Synthetic Supplier 0715 LLC,900000000000715,SYN-0715-INV-02,2025-10-31,142542.68,7127.13,647551.6,
SYN-0715,Synthetic Supplier 0715 LLC,900000000000715,SYN-0715-INV-03,2025-12-17,152342.79,7617.14,647551.6,
SYN-0715,Synthetic Supplier 0715 LLC,900000000000715,SYN-0715-INV-04,2026-02-02,127289.46,6364.47,647551.6,
SYN-0715,Synthetic Supplier 0715 LLC,900000000000715,SYN-0715-INV-05,2026-03-21,175207.9,8760.39,647551.6,
SYN-0716,Synthetic Supplier 0716 LLC,900000000000716,SYN-0716-INV-01,2026-09-22,486482.63,24324.13,709440.81,2025-06-17
SYN-0716,Synthetic Supplier 0716 LLC,900000000000716,SYN-0716-INV-02,2025-11-13,301784.93,15089.25,709440.81,2025-06-17
SYN-0717,Synthetic Supplier 0717 LLC,900000000000717,SYN-0717-INV-01,2025-10-10,130601.78,6530.09,352817.66,2026-07-18
SYN-0717,Synthetic Supplier 0717 LLC,900000000000717,SYN-0717-INV-02,2025-11-26,133506.73,6675.34,352817.66,2026-07-18
SYN-0717,Synthetic Supplier 0717 LLC,900000000000717,SYN-0717-INV-03,2026-01-12,127911.11,6395.56,352817.66,2026-07-18
SYN-0718,Synthetic Supplier 0718 LLC,900000000000718,SYN-0718-INV-01,2025-10-23,118526.91,5926.35,359305.7,2025-08-19
SYN-0718,Synthetic Supplier 0718 LLC,900000000000718,SYN-0718-INV-02,2025-12-09,81282.36,4064.12,359305.7,2025-08-19
SYN-0718,Synthetic Supplier 0718 LLC,900000000000718,SYN-0718-INV-03,2026-01-25,112034.78,5601.74,359305.7,2025-08-19
SYN-0718,Synthetic Supplier 0718 LLC,900000000000718,SYN-0718-INV-04,2026-03-13,87384.51,4369.23,359305.7,2025-08-19
SYN-0719,Synthetic Supplier 0719 LLC,900000000000719,SYN-0719-INV-01,2025-11-05,164468.53,8223.43,579692.36,2026-09-20
SYN-0719,Synthetic Supplier 0719 LLC,900000000000719,SYN-0719-INV-02,2025-12-22,93410.12,4670.51,579692.36,2026-09-20
SYN-0719,Synthetic Supplier 0719 LLC,900000000000719,SYN-0719-INV-03,2026-02-07,94221.18,4711.06,579692.36,2026-09-20
SYN-0719,Synthetic Supplier 0719 LLC,900000000000719,SYN-0719-INV-04,2026-03-26,135930.83,6796.54,579692.36,2026-09-20
SYN-0719,Synthetic Supplier 0719 LLC,900000000000719,SYN-0719-INV-05,2026-05-12,156071.97,7803.6,579692.36,2026-09-20
SYN-0720,Synthetic Supplier 0720 LLC,900000000000720,SYN-0720-INV-01,2025-11-18,393320.84,19666.04,700602.34,
SYN-0720,Synthetic Supplier 0720 LLC,900000000000720,SYN-0720-INV-02,2026-01-04,385126.2,19256.31,700602.34,
SYN-0721,Synthetic Supplier 0721 LLC,900000000000721,SYN-0721-INV-01,2025-12-01,241067.17,12053.36,873645.82,2026-02-22
SYN-0721,Synthetic Supplier 0721 LLC,900000000000721,SYN-0721-INV-02,2026-01-17,305014.59,15250.73,873645.82,2026-02-22
SYN-0721,Synthetic Supplier 0721 LLC,900000000000721,SYN-0721-INV-03,2026-03-05,213610.26,10680.51,873645.82,2026-02-22
SYN-0722,Synthetic Supplier 0722 LLC,900000000000722,SYN-0722-INV-01,2025-12-14,155969.78,7798.49,592761.63,2025-03-23
SYN-0722,Synthetic Supplier 0722 LLC,900000000000722,SYN-0722-INV-02,2026-01-30,123865.03,6193.25,592761.63,2025-03-23
SYN-0722,Synthetic Supplier 0722 LLC,900000000000722,SYN-0722-INV-03,2026-03-18,191029.79,9551.49,592761.63,2025-03-23
SYN-0722,Synthetic Supplier 0722 LLC,900000000000722,SYN-0722-INV-04,2026-05-04,187759.43,9387.97,592761.63,2025-03-23
SYN-0723,Synthetic Supplier 0723 LLC,900000000000723,SYN-0723-INV-01,2025-12-27,130268.81,6513.44,539532.73,2026-04-24
SYN-0723,Synthetic Supplier 0723 LLC,900000000000723,SYN-0723-INV-02,2026-02-12,90073.32,4503.67,539532.73,2026-04-24
SYN-0723,Synthetic Supplier 0723 LLC,900000000000723,SYN-0723-INV-03,2026-03-31,100754.77,5037.74,539532.73,2026-04-24
SYN-0723,Synthetic Supplier 0723 LLC,900000000000723,SYN-0723-INV-04,2026-05-17,160895.59,8044.78,539532.73,2026-04-24
SYN-0723,Synthetic Supplier 0723 LLC,900000000000723,SYN-0723-INV-05,2026-07-03,117488.31,5874.42,539532.73,2026-04-24
SYN-0724,Synthetic Supplier 0724 LLC,900000000000724,SYN-0724-INV-01,2026-01-09,297048.62,14852.43,496880.26,2025-05-25
SYN-0724,Synthetic Supplier 0724 LLC,900000000000724,SYN-0724-INV-02,2026-02-25,255040.56,12752.03,496880.26,2025-05-25
SYN-0725,Synthetic Supplier 0725 LLC,900000000000725,SYN-0725-INV-01,2026-01-22,239404.2,11970.21,520523.14,
SYN-0725,Synthetic Supplier 0725 LLC,900000000000725,SYN-0725-INV-02,2026-03-10,180236.82,9011.84,520523.14,
SYN-0725,Synthetic Supplier 0725 LLC,900000000000725,SYN-0725-INV-03,2026-04-26,158718.02,7935.9,520523.14,
SYN-0726,Synthetic Supplier 0726 LLC,900000000000726,SYN-0726-INV-01,2026-02-04,234392.58,11719.63,679743.36,2025-07-02
SYN-0726,Synthetic Supplier 0726 LLC,900000000000726,SYN-0726-INV-02,2026-03-23,189912.12,9495.61,679743.36,2025-07-02
SYN-0726,Synthetic Supplier 0726 LLC,900000000000726,SYN-0726-INV-03,2026-05-09,201592.02,10079.6,679743.36,2025-07-02
SYN-0726,Synthetic Supplier 0726 LLC,900000000000726,SYN-0726-INV-04,2026-06-25,129373.68,6468.68,679743.36,2025-07-02
SYN-0727,Synthetic Supplier 0727 LLC,900000000000727,SYN-0727-INV-01,2026-02-17,95032.55,4751.63,497249.92,2026-08-03
SYN-0727,Synthetic Supplier 0727 LLC,900000000000727,SYN-0727-INV-02,2026-04-05,113734.67,5686.73,497249.92,2026-08-03
SYN-0727,Synthetic Supplier 0727 LLC,900000000000727,SYN-0727-INV-03,2026-05-22,101389.26,5069.46,497249.92,2026-08-03
SYN-0727,Synthetic Supplier 0727 LLC,900000000000727,SYN-0727-INV-04,2026-07-08,107835.66,5391.78,497249.92,2026-08-03
SYN-0727,Synthetic Supplier 0727 LLC,900000000000727,SYN-0727-INV-05,2026-08-24,134507.78,6725.39,497249.92,2026-08-03
SYN-0728,Synthetic Supplier 0728 LLC,900000000000728,SYN-0728-INV-01,2026-03-02,327043.17,16352.16,766572.44,2025-09-04
SYN-0728,Synthetic Supplier 0728 LLC,900000000000728,SYN-0728-INV-02,2026-04-18,339541.56,16977.08,766572.44,2025-09-04
SYN-0729,Synthetic Supplier 0729 LLC,900000000000729,SYN-0729-INV-01,2026-03-15,176028.77,8801.44,430352.62,2026-01-05
SYN-0729,Synthetic Supplier 0729 LLC,900000000000729,SYN-0729-INV-02,2026-05-01,130381.53,6519.08,430352.62,2026-01-05
SYN-0729,Synthetic Supplier 0729 LLC,900000000000729,SYN-0729-INV-03,2026-06-17,171759.27,8587.96,430352.62,2026-01-05
SYN-0730,Synthetic Supplier 0730 LLC,900000000000730,SYN-0730-INV-01,2026-03-28,116072.98,5803.65,492445.38,
SYN-0730,Synthetic Supplier 0730 LLC,900000000000730,SYN-0730-INV-02,2026-05-14,143372.22,7168.61,492445.38,
SYN-0730,Synthetic Supplier 0730 LLC,900000000000730,SYN-0730-INV-03,2026-06-30,194582.86,9729.14,492445.38,
SYN-0730,Synthetic Supplier 0730 LLC,900000000000730,SYN-0730-INV-04,2026-08-16,93133.47,4656.67,492445.38,
SYN-0731,Synthetic Supplier 0731 LLC,900000000000731,SYN-0731-INV-01,2026-04-10,154498.23,7724.91,673013.42,2026-03-07
SYN-0731,Synthetic Supplier 0731 LLC,900000000000731,SYN-0731-INV-02,2026-05-27,197433.85,9871.69,673013.42,2026-03-07
SYN-0731,Synthetic Supplier 0731 LLC,900000000000731,SYN-0731-INV-03,2026-07-13,114856.18,5742.81,673013.42,2026-03-07
SYN-0731,Synthetic Supplier 0731 LLC,900000000000731,SYN-0731-INV-04,2026-08-29,128261.38,6413.07,673013.42,2026-03-07
SYN-0731,Synthetic Supplier 0731 LLC,900000000000731,SYN-0731-INV-05,2025-10-20,152743.06,7637.15,673013.42,2026-03-07
SYN-0732,Synthetic Supplier 0732 LLC,900000000000732,SYN-0732-INV-01,2026-04-23,340258.39,17012.92,676124.53,2025-04-08
SYN-0732,Synthetic Supplier 0732 LLC,900000000000732,SYN-0732-INV-02,2026-06-09,410991.1,20549.55,676124.53,2025-04-08
SYN-0733,Synthetic Supplier 0733 LLC,900000000000733,SYN-0733-INV-01,2026-05-06,179274.82,8963.74,411349.65,2026-05-09
SYN-0733,Synthetic Supplier 0733 LLC,900000000000733,SYN-0733-INV-02,2026-06-22,112569.51,5628.48,411349.65,2026-05-09
SYN-0733,Synthetic Supplier 0733 LLC,900000000000733,SYN-0733-INV-03,2026-08-08,165210.83,8260.54,411349.65,2026-05-09
SYN-0734,Synthetic Supplier 0734 LLC,900000000000734,SYN-0734-INV-01,2026-05-19,130491.29,6524.56,442954.95,2025-06-10
SYN-0734,Synthetic Supplier 0734 LLC,900000000000734,SYN-0734-INV-02,2026-07-05,129310.18,6465.51,442954.95,2025-06-10
SYN-0734,Synthetic Supplier 0734 LLC,900000000000734,SYN-0734-INV-03,2026-08-21,128537.48,6426.87,442954.95,2025-06-10
SYN-0734,Synthetic Supplier 0734 LLC,900000000000734,SYN-0734-INV-04,2025-10-12,103833.23,5191.66,442954.95,2025-06-10
SYN-0735,Synthetic Supplier 0735 LLC,900000000000735,SYN-0735-INV-01,2026-06-01,89016.33,4450.82,581890.03,
SYN-0735,Synthetic Supplier 0735 LLC,900000000000735,SYN-0735-INV-02,2026-07-18,97644.82,4882.24,581890.03,
SYN-0735,Synthetic Supplier 0735 LLC,900000000000735,SYN-0735-INV-03,2026-09-03,68604.68,3430.23,581890.03,
SYN-0735,Synthetic Supplier 0735 LLC,900000000000735,SYN-0735-INV-04,2025-10-25,114194.4,5709.72,581890.03,
SYN-0735,Synthetic Supplier 0735 LLC,900000000000735,SYN-0735-INV-05,2025-12-11,136531.1,6826.55,581890.03,
SYN-0736,Synthetic Supplier 0736 LLC,900000000000736,SYN-0736-INV-01,2026-06-14,408813.89,20440.69,669026.69,2025-08-12
SYN-0736,Synthetic Supplier 0736 LLC,900000000000736,SYN-0736-INV-02,2026-07-31,334549.09,16727.45,669026.69,2025-08-12
SYN-0737,Synthetic Supplier 0737 LLC,900000000000737,SYN-0737-INV-01,2026-06-27,166002.32,8300.12,487871.07,2026-09-13
SYN-0737,Synthetic Supplier 0737 LLC,900000000000737,SYN-0737-INV-02,2026-08-13,150047,7502.35,487871.07,2026-09-13
SYN-0737,Synthetic Supplier 0737 LLC,900000000000737,SYN-0737-INV-03,2025-10-04,226029.65,11301.48,487871.07,2026-09-13
SYN-0738,Synthetic Supplier 0738 LLC,900000000000738,SYN-0738-INV-01,2026-07-10,157865.48,7893.27,680034.54,2025-01-14
SYN-0738,Synthetic Supplier 0738 LLC,900000000000738,SYN-0738-INV-02,2026-08-26,138255.4,6912.77,680034.54,2025-01-14
SYN-0738,Synthetic Supplier 0738 LLC,900000000000738,SYN-0738-INV-03,2025-10-17,319526.73,15976.34,680034.54,2025-01-14
SYN-0738,Synthetic Supplier 0738 LLC,900000000000738,SYN-0738-INV-04,2025-12-03,139946.31,6997.32,680034.54,2025-01-14
SYN-0739,Synthetic Supplier 0739 LLC,900000000000739,SYN-0739-INV-01,2026-07-23,66491.96,3324.6,478942.22,2026-02-15
SYN-0739,Synthetic Supplier 0739 LLC,900000000000739,SYN-0739-INV-02,2026-09-08,134176.39,6708.82,478942.22,2026-02-15
SYN-0739,Synthetic Supplier 0739 LLC,900000000000739,SYN-0739-INV-03,2025-10-30,67963.31,3398.17,478942.22,2026-02-15
SYN-0739,Synthetic Supplier 0739 LLC,900000000000739,SYN-0739-INV-04,2025-12-16,156350.24,7817.51,478942.22,2026-02-15
SYN-0739,Synthetic Supplier 0739 LLC,900000000000739,SYN-0739-INV-05,2026-02-01,107176.12,5358.81,478942.22,2026-02-15
SYN-0740,Synthetic Supplier 0740 LLC,900000000000740,SYN-0740-INV-01,2026-08-05,193088.63,9654.43,344997.98,
SYN-0740,Synthetic Supplier 0740 LLC,900000000000740,SYN-0740-INV-02,2026-09-21,190242.46,9512.12,344997.98,
SYN-0741,Synthetic Supplier 0741 LLC,900000000000741,SYN-0741-INV-01,2026-08-18,177799.27,8889.96,681541.33,2026-04-17
SYN-0741,Synthetic Supplier 0741 LLC,900000000000741,SYN-0741-INV-02,2025-10-09,306204.22,15310.21,681541.33,2026-04-17
SYN-0741,Synthetic Supplier 0741 LLC,900000000000741,SYN-0741-INV-03,2025-11-25,273264.65,13663.23,681541.33,2026-04-17
SYN-0742,Synthetic Supplier 0742 LLC,900000000000742,SYN-0742-INV-01,2026-08-31,120478.27,6023.91,579177.26,2025-05-18
SYN-0742,Synthetic Supplier 0742 LLC,900000000000742,SYN-0742-INV-02,2025-10-22,68412.63,3420.63,579177.26,2025-05-18
SYN-0742,Synthetic Supplier 0742 LLC,900000000000742,SYN-0742-INV-03,2025-12-08,162051.58,8102.58,579177.26,2025-05-18
SYN-0742,Synthetic Supplier 0742 LLC,900000000000742,SYN-0742-INV-04,2026-01-24,152689.91,7634.5,579177.26,2025-05-18
SYN-0743,Synthetic Supplier 0743 LLC,900000000000743,SYN-0743-INV-01,2026-09-13,153653.19,7682.66,717042.22,2026-06-19
SYN-0743,Synthetic Supplier 0743 LLC,900000000000743,SYN-0743-INV-02,2025-11-04,166314.6,8315.73,717042.22,2026-06-19
SYN-0743,Synthetic Supplier 0743 LLC,900000000000743,SYN-0743-INV-03,2025-12-21,142031.84,7101.59,717042.22,2026-06-19
SYN-0743,Synthetic Supplier 0743 LLC,900000000000743,SYN-0743-INV-04,2026-02-06,145588.22,7279.41,717042.22,2026-06-19
SYN-0743,Synthetic Supplier 0743 LLC,900000000000743,SYN-0743-INV-05,2026-03-25,189125.73,9456.29,717042.22,2026-06-19
SYN-0744,Synthetic Supplier 0744 LLC,900000000000744,SYN-0744-INV-01,2026-09-26,281949.8,14097.49,652711.1,2025-07-20
SYN-0744,Synthetic Supplier 0744 LLC,900000000000744,SYN-0744-INV-02,2025-11-17,443284.75,22164.24,652711.1,2025-07-20
SYN-0745,Synthetic Supplier 0745 LLC,900000000000745,SYN-0745-INV-01,2025-10-14,284456.47,14222.82,695023.64,
SYN-0745,Synthetic Supplier 0745 LLC,900000000000745,SYN-0745-INV-02,2025-11-30,202776.39,10138.82,695023.64,
SYN-0745,Synthetic Supplier 0745 LLC,900000000000745,SYN-0745-INV-03,2026-01-16,285015.64,14250.78,695023.64,
SYN-0746,Synthetic Supplier 0746 LLC,900000000000746,SYN-0746-INV-01,2025-10-27,80275.51,4013.78,412625.75,2025-09-22
SYN-0746,Synthetic Supplier 0746 LLC,900000000000746,SYN-0746-INV-02,2025-12-13,117070.73,5853.54,412625.75,2025-09-22
SYN-0746,Synthetic Supplier 0746 LLC,900000000000746,SYN-0746-INV-03,2026-01-29,102207.15,5110.36,412625.75,2025-09-22
SYN-0746,Synthetic Supplier 0746 LLC,900000000000746,SYN-0746-INV-04,2026-03-17,158919.67,7945.98,412625.75,2025-09-22
SYN-0747,Synthetic Supplier 0747 LLC,900000000000747,SYN-0747-INV-01,2025-11-09,54345.81,2717.29,364859.47,2026-01-23
SYN-0747,Synthetic Supplier 0747 LLC,900000000000747,SYN-0747-INV-02,2025-12-26,109397.32,5469.87,364859.47,2026-01-23
SYN-0747,Synthetic Supplier 0747 LLC,900000000000747,SYN-0747-INV-03,2026-02-11,94156.08,4707.8,364859.47,2026-01-23
SYN-0747,Synthetic Supplier 0747 LLC,900000000000747,SYN-0747-INV-04,2026-03-30,92391.56,4619.58,364859.47,2026-01-23
SYN-0747,Synthetic Supplier 0747 LLC,900000000000747,SYN-0747-INV-05,2026-05-16,55108.65,2755.43,364859.47,2026-01-23
SYN-0748,Synthetic Supplier 0748 LLC,900000000000748,SYN-0748-INV-01,2025-11-22,237205.48,11860.27,524797.1,2025-02-24
SYN-0748,Synthetic Supplier 0748 LLC,900000000000748,SYN-0748-INV-02,2026-01-08,345902.41,17295.12,524797.1,2025-02-24
SYN-0749,Synthetic Supplier 0749 LLC,900000000000749,SYN-0749-INV-01,2025-12-05,179608.77,8980.44,671856.45,2026-03-25
SYN-0749,Synthetic Supplier 0749 LLC,900000000000749,SYN-0749-INV-02,2026-01-21,229897.95,11494.9,671856.45,2026-03-25
SYN-0749,Synthetic Supplier 0749 LLC,900000000000749,SYN-0749-INV-03,2026-03-09,174716.28,8735.81,671856.45,2026-03-25
SYN-0750,Synthetic Supplier 0750 LLC,900000000000750,SYN-0750-INV-01,2025-12-18,178302.94,8915.15,583028.3,
SYN-0750,Synthetic Supplier 0750 LLC,900000000000750,SYN-0750-INV-02,2026-02-03,207487.27,10374.36,583028.3,
SYN-0750,Synthetic Supplier 0750 LLC,900000000000750,SYN-0750-INV-03,2026-03-22,168086.7,8404.33,583028.3,
SYN-0750,Synthetic Supplier 0750 LLC,900000000000750,SYN-0750-INV-04,2026-05-08,93932.31,4696.62,583028.3,
SYN-0751,Synthetic Supplier 0751 LLC,900000000000751,SYN-0751-INV-01,2025-12-31,116338.53,5816.93,632095.49,2026-05-02
SYN-0751,Synthetic Supplier 0751 LLC,900000000000751,SYN-0751-INV-02,2026-02-16,175342.33,8767.12,632095.49,2026-05-02
SYN-0751,Synthetic Supplier 0751 LLC,900000000000751,SYN-0751-INV-03,2026-04-04,153615.06,7680.75,632095.49,2026-05-02
SYN-0751,Synthetic Supplier 0751 LLC,900000000000751,SYN-0751-INV-04,2026-05-21,121536.24,6076.81,632095.49,2026-05-02
SYN-0751,Synthetic Supplier 0751 LLC,900000000000751,SYN-0751-INV-05,2026-07-07,135496.16,6774.81,632095.49,2026-05-02
SYN-0752,Synthetic Supplier 0752 LLC,900000000000752,SYN-0752-INV-01,2026-01-13,332680.22,16634.01,570965.46,2025-06-03
SYN-0752,Synthetic Supplier 0752 LLC,900000000000752,SYN-0752-INV-02,2026-03-01,301725.84,15086.29,570965.46,2025-06-03
SYN-0753,Synthetic Supplier 0753 LLC,900000000000753,SYN-0753-INV-01,2026-01-26,245920.58,12296.03,649543.04,2026-07-04
SYN-0753,Synthetic Supplier 0753 LLC,900000000000753,SYN-0753-INV-02,2026-03-14,235907.42,11795.37,649543.04,2026-07-04
